track_id,artist_name,artist_id,title,song_id,release,genre,midi_path,faiss_id
TRHFPAD12903CA4972,Byron Lee & The Dragonaires & Friends,ARJUFWW1241B9CCAD4,From A Distance,SOKZUTL12AB0187444,Jump & Wave For Jesus Vol. 2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\P\TRHFPAD12903CA4972,8790
TRHFPXO128F930DB5A,Captain Hollywood Project,AR19JS91187B98CB66,More And More,SOQCCVM12AB017A472,Love Is Not Sex,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\P\TRHFPXO128F930DB5A,8791
TRHFPYD128F429BD50,Sunfreakz featuring Andrea Britton,ARLF1I71187FB3B752,Counting Down The Days (Radio Edit) (Feat. Andrea Britton),SOPHCER12A8C13CE17,Counting Down The Days,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\P\TRHFPYD128F429BD50,8792
TRHFQMJ128F146E968,Hot Chip,ARWA8AH1187FB3FC84,Boy From School (Cosmic Sandwich Remix),SOPMSKQ12D0219A190,Boy From School,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\Q\TRHFQMJ128F146E968,8793
TRHFRNK12903CD23DE,F-R David,ARA7BQL1187FB5B562,Words,SODLSEN12AB018F469,Opération vacances,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\R\TRHFRNK12903CD23DE,8794
TRHFROK128F4276915,Joshua Rifkin,AR76YOD1187FB46B24,Solace (Mexican Serenade) (2005 Digital Remaster),SOCHUCB12A8C13B3C1,Scott Joplin: Digital Ragtime/Wall Street Rag,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\R\TRHFROK128F4276915,8795
TRHFROS128F4298A12,Led Zeppelin,ARDIBRT1187B9AF176,Darlene (Album Version),SOADHXV12A8C13F8B3,The Complete Led Zeppelin,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\R\TRHFROS128F4298A12,8796
TRHFSAK128F42A0CB5,Ágata,AR78MME1187FB3E168,Paredes-meias,SOFOIMU12A8C13CEBA,Anos de Luz,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\S\TRHFSAK128F42A0CB5,8797
TRHFSQC128F4279C4E,Kansas,ARZC45S1187FB3F374,No One Together,SOAGTRJ12A8C134D3B,The Ultimate Kansas,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\S\TRHFSQC128F4279C4E,8798
TRHFSZX12903CC6A1C,Dave Angel,ARIHDAF1187FB3B971,Mothership Pt. 1,SOBQPHG12A8C13FF5F,Futurism,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\S\TRHFSZX12903CC6A1C,8799
TRHFTML128F145EBC1,Safri Duo,ARF2U501187FB397F1,Played-A-Live (The Bongo Song),SOCVPBH12A6D4F44CD,The Remix Edition - Episode II,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\T\TRHFTML128F145EBC1,8800
TRHFTXW128F42889EC,Jackson 5,ARRZUPG11F43A69EF7,ABC,SOCMUKY12D02194EE0,Gold,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\T\TRHFTXW128F42889EC,8801
TRHFTYE128F92F7CCE,Queen + Paul Rodgers,ARVW94P1187B9B56AF,Bijou (Live In Ukraine),SORFBSQ12AB0182AD6,Live In Ukraine,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\T\TRHFTYE128F92F7CCE,8802
TRHFUFL128F4248223,Lorrie Morgan,ARMQPQY1187FB3F5C9,Watch Me,SOLSFEO12A8C13544F,Color of Roses (Live),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\U\TRHFUFL128F4248223,8803
TRHFUQR128F428B8C9,Crazy Frog,ARIYE2G1187B9AE170,Popcorn (Potatohedz Mix),SOPBJKA12A8C13C9EB,Popcorn,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\U\TRHFUQR128F428B8C9,8804
TRHFWSG128F428222A,The Ocean Blue,AR0RWAM1187B997087,The Planetarium Scene  (LP Version),SOBXQDR12A8C13CC82,Cerulean,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\W\TRHFWSG128F428222A,8805
TRHFXBA12903D0CA9A,William Orbit,ARZS5VW1187FB567E8,Where Do You Go,SOWOKNW12AC468A220,William Orbit Odyssey,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\X\TRHFXBA12903D0CA9A,8806
TRHFXJG128F425781A,Nubla,AR2BM841187FB52989,Cayendose,SOBNKWE12A8C137477,Voayeur,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\X\TRHFXJG128F425781A,8807
TRHFXJW128F429F21A,Bachman-Turner Overdrive,ARMXJIZ1187FB4D8A0,You Ain't Seen Nothing Yet,SODIDNB12A58A7E9FC,Best Of Bachman-Turner Overdrive,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\X\TRHFXJW128F429F21A,8808
TRHFXMK128E078FC0F,Lee Ann Womack,ARVJW8Q1187FB3F429,A Little Past Little Rock,SORLFIB12A6701FEF7,Some Things I Know,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\X\TRHFXMK128E078FC0F,8809
TRHFXZL128F426522D,Billy Joel,ARNYFVH1187B9B6A9E,Prelude/Angry Young Man,SOPIXYK12D0219A39B,2000 Years - The Millennium Concert,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\X\TRHFXZL128F426522D,8810
TRHFYTD128EF3651D5,Lujuria,AR6984D1187FB3B4DC,La Rebelión De Lilith,SOIQWZV12A6D4F7710,Únete Al Escuadrón,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\Y\TRHFYTD128EF3651D5,8811
TRHFYWM12903CEE0D9,Old Man's Child,AR2EBRG1187B9B07C8,The Millenium King,SOIDCST12A67ADAB6A,The Pagan Prosperity,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\Y\TRHFYWM12903CEE0D9,8812
TRHFZJE128F9307568,The Pop Hit Crew,ARZVBBM1241B9CB622,Daddy Cool,SOPNKPJ12AB0184401,Hits Of Boney M - (A Tribute),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\Z\TRHFZJE128F9307568,8813
TRHFZOM12903CEF671,Tish Hinojosa,ARBFJBI1187FB38472,Whisper Goodbye (Luego Se Va) (Album Version),SOIHWOL12A58A7D830,Dreaming From The Labyrinth,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\F\Z\TRHFZOM12903CEF671,8814
TRHGBJO128F4277343,Stephen Dale Petit,ARH6ODP11C8A416541,Pure,SOHUAXC12A8C13AAB8,Guitararama,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\B\TRHGBJO128F4277343,8815
TRHGBQT12903CD5126,Heightsmen,ARI236P1187B9927EC,Kokomo,SOSKZKL12AB018DD25,Acrophilia,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\B\TRHGBQT12903CD5126,8816
TRHGBRF128F92FA1B6,Dolly Parton with David Foster,ARYJSY01187B9B7C65,Imagine,SOJLPHG12A6D4F8B23,Those Were The Days,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\B\TRHGBRF128F92FA1B6,8817
TRHGCXF128F92FE4D3,The Trammps,AR63MS91187FB438DC,Zing Went The Strings Of My Heart,SOFKVCC12AB017B735,The Masters Series: 70's Soul Vol. 2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\C\TRHGCXF128F92FE4D3,8818
TRHGDIF128F92C64AE,David Gilmour,AR2W4T81187FB410A7,Breathe (Reprise) (Live In Gdansk),SOFZMCZ12A8C14204F,Live In Gdansk,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\D\TRHGDIF128F92C64AE,8819
TRHGEMF128F932E13C,Buddy Holly|The Crickets,ARFALFE122BCFCB1C9,That'll Be The Day,SOQORVH12AB017AA9F,100 Hits - 50s,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\E\TRHGEMF128F932E13C,8820
TRHGEOB12903CB3AD4,David E. Sugar,ARMC82E1187FB4E8CB,Feel Sure,SONVDJH12AB018D8EC,Feel Sure,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\E\TRHGEOB12903CB3AD4,8821
TRHGEZA128F1489AA1,Ben Macklin feat. Tiger Lily,AR9BY3O1187FB49CF5,Feel Together (Eddie Thoneick Remix),SOQCYEE12A6D4F80BE,Feel Together,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\E\TRHGEZA128F1489AA1,8822
TRHGEZC128F9339014,Emmerson Nogueira,AROZ9WA1187B995DF9,Africa,SOSJAAT12A5891FA53,Emmerson Nogueira Ao Vivo,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\E\TRHGEZC128F9339014,8823
TRHGEZF12903C96706,Bill Quinn,AROGZOZ1264D12B2E3,I Won't Forget You,SOLDIJB12AB0188136,A Tribute To Jim Reeves,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\E\TRHGEZF12903C96706,8824
TRHGFHQ128F42A9C47,Pedro Del Mar feat. Emma Nelson,AR32RTR1187FB50B99,Feel,SOSNTRL12A8C13F0E6,Feel,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\F\TRHGFHQ128F42A9C47,8825
TRHGGPB128F148F6EA,Domingo y los Citricos (F),ARHNBDR11E2835D62F,Buen provecho,SOQGKRG12A6D4FAF0E,Buen Provecho,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\G\TRHGGPB128F148F6EA,8826
TRHGIMN128F92F06DB,Patrick Samson,AR0LCRP1187B9B4C5A,Soli Si Muore,SOBAOLX12A8C144216,NA NA HEY HEY,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\I\TRHGIMN128F92F06DB,8827
TRHGJNI128F147EF46,La Fuga,ARCZODZ1187B9B92E9,Majareta (directo 05),SONCUNV12A6D4F96A3,En directo,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\J\TRHGJNI128F147EF46,8828
TRHGKSA128F4290CC8,Da Hool,ARB5HXE1187B9B117A,Meet Her At The Loveparade (Hooligans 2001 Radio Edit),SOEJEMO12A58A7BB04,Meet Her At The Loveparade,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\K\TRHGKSA128F4290CC8,8829
TRHGMYQ128F9329AF9,Junior Caldera / Vika Kova,AR5R6PT1187B9A0442,Feel It,SOUBNMJ12AB0189472,Feel It,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\M\TRHGMYQ128F9329AF9,8830
TRHGODO128F426BF48,Nek,ARWV4871187B98BF87,Tutto di te,SOCTRYB12A58A7D57A,Le cose da difendere,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\O\TRHGODO128F426BF48,8831
TRHGODU128F9312ABB,Bryan Savage,AR7I1KF1187B98A0C2,I Only Have Eyes For You,SOLFNRY12AB0181CD9,Bryan Savage,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\O\TRHGODU128F9312ABB,8832
TRHGOTC128E07920B4,S Club 7,ARWX3TC1187B9A9EE4,Reach,SOJGRMU12A6701ED14,Best - The Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\O\TRHGOTC128E07920B4,8833
TRHGPMD128F92CA5C1,Pole Folder Feat. Shelley Harland,ARSDT3P1187B9A8A37,Love Chemical,SOKORBW12A8C14410B,Global Underground 2009,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\P\TRHGPMD128F92CA5C1,8834
TRHGPUN128F1494880,Sex Pistols,ARD3LXU1187B9ABFC5,Silly Thing,SOCGTSK12A6D4F6BC9,Kiss This,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\P\TRHGPUN128F1494880,8835
TRHGQEB128F425F092,Jahn Teigen,ARD2L071187B9AC092,Syvende Himmel,SOIMTAS12A8C136805,Esilio Paradiso,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\Q\TRHGQEB128F425F092,8836
TRHGRCL128F92E182D,The Donnas,ARYBFTU1187B9AE5D0,Kids In America,SOECLPG12A58A78BC1,Nancy Drew (OST),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\R\TRHGRCL128F92E182D,8837
TRHGRGY128F1456211,The Moody Blues,ARNNHS91187FB3E5F7,The Story In Your Eyes,SOQGQGO12A58A7A123,This Is The Moody Blues,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\R\TRHGRGY128F1456211,8838
TRHGSBW128EF368AEF,Mike Shupp,ARCQUPJ11EB9C808B2,Keep Me Waiting,SODTPWO12A6D4F60C5,The Key,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\S\TRHGSBW128EF368AEF,8839
TRHGSJK128F935533F,The Que featuring MC E. Royal,AR0WG3L1187B9B8DD8,Amnesia,SOLZMYX12AB018AEBF,Amnesia,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\S\TRHGSJK128F935533F,8840
TRHGTZO12903D1307C,Diana Vickers,ARMIAFN12592CD953E,Put It Back Together,SOTJMDD12AC468F24E,Songs From The Tainted Cherry Tree,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\T\TRHGTZO12903D1307C,8841
TRHGTZR12903D0F496,Gregory Isaacs,AR57Z841187B9B7D7D,Tears Come Rolling Down,SOGUIYT12AC4686DFE,Private & Confidential,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\T\TRHGTZR12903D0F496,8842
TRHGUSF128F92E7C69,frank bretschneider & taylor deupree,ARRZDAL1187B9A2782,dug in,SOQHKGT12AB017E816,balance,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\U\TRHGUSF128F92E7C69,8843
TRHGVBY128F92E2975,Anna Bergendahl,ARCDHXZ121318C5962,Nothing Compares 2 U,SOCPRUB12AAFF44114,Idol 2008,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\V\TRHGVBY128F92E2975,8844
TRHGVHD12903C97484,Crystal Gayle,ARIF5S61187FB57967,Talking In Your Sleep,SOMPJUB12A8C141C90,Kings & Queens Of Country,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\V\TRHGVHD12903C97484,8845
TRHGVIO128E07850BF,Fat Joe,AR2XI6G1187B9AE7DA,What's Luv? (Clean Version) (featuring Ashanti),SOGZFDW12A670202DB,What's Luv?,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\V\TRHGVIO128E07850BF,8846
TRHGVWD128F92E1C6F,Scott Joplin,ARRTPN61187B9A3812,Ragtime Dance,SOPSJCQ12A8C141756,Rags Are Riches,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\V\TRHGVWD128F92E1C6F,8847
TRHGWHM128F422B6B3,Keith Jarrett,ARC5EHQ1187FB4834F,Präludium XX a-moll [Das wohltemperierte Klavier_ Buch I] (J.S. Bach),SOCNUXF12A81C216D9,J.S. Bach: Das Wohltemperierte Klavier_ Buch I,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\W\TRHGWHM128F422B6B3,8848
TRHGXET128F931E4AB,Leandro and Leonardo,ARS0NZ31187B9AF7E9,Segura Peão,SOPEELE12AB018250D,Volume 11,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\X\TRHGXET128F931E4AB,8849
TRHGXYQ128F148D328,Rush,ART48CP1187B9AE314,Closer To The Heart,SOKRZAH12A6D4F7775,Retrospective I (1974-1980),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\X\TRHGXYQ128F148D328,8850
TRHGYQQ128F92E2272,Phil Collins,AR9W3X91187FB3994C,Inside Out  (LP Version),SOQMJGS12AB017DF52,No Jacket Required,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\Y\TRHGYQQ128F92E2272,8851
TRHGYZF128F1486212,Basshunter,AR8WV031187FB3F903,Boten Anna [Radio edit],SOKVCYS12A6D4F87DC,LOL,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\Y\TRHGYZF128F1486212,8852
TRHGZJT12903CD486E,Evelyne Dubourg,ARG2LYZ1187FB54F12,Bagatelle in A Minor_ WoO 59: Für Elise,SOFOUHM12A6D4FA0A2,Supreme Classical Beauty,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\Z\TRHGZJT12903CD486E,8853
TRHGZNO128F146E051,Muse,ARR3ONV1187B9A2F59,Butterflies and Hurricanes [Remix With Additional Guitars Full Length Version],SOTPYNI12A6D4F82E4,Butterflies & Hurricanes,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\G\Z\TRHGZNO128F146E051,8854
TRHHARL128EF35A36E,Wine,AR10EEE1187B98D5E8,Alone To The Bone,SORLGYE12A6D4F6B93,Wine Not?,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\A\TRHHARL128EF35A36E,8855
TRHHATG128F42326F5,Michael Been AKA The Call,ARJHEV01187FB3F426,Memory (Album Version),SOLDNGZ12A8151D821,The Best Of The Call,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\A\TRHHATG128F42326F5,8856
TRHHAUL128F426E842,Roger Miller,AR91GW21187FB4F642,Don't We All Have The Right,SOODPHC12A8C133B26,Super Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\A\TRHHAUL128F426E842,8857
TRHHBAD128F92F1AC2,Funeral Dress,AR67G2K1187B9A4108,Punx Back In Town,SOOGMTS12A8C14125A,Totally Dressed 1985-1988,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\B\TRHHBAD128F92F1AC2,8858
TRHHCAW128F9314018,John Barry Orchestra,ARYNFIZ12454A3DDC3,"James Bond Theme (From ""Dr. No."") (2003 Digital Remaster)",SOJVNVP12AB017F18B,Dr. No,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\C\TRHHCAW128F9314018,8859
TRHHCDJ128F149568D,Eric Prydz Vs. Floyd,ARQF61A1187FB4A61F,Proper Education,SOKOANT12A6D4F87F6,Proper Education,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\C\TRHHCDJ128F149568D,8860
TRHHCPJ128F42AB22E,808 State,ARU5D261187FB4CEEA,Lift,SORFIQK12A8C13E9A7,EX:EL,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\C\TRHHCPJ128F42AB22E,8861
TRHHCRO128F931C1C9,Kim English,ARUBDQW1187B98D775,Unspeakable Joy,SOFOPHM12AB017FC26,Nervous Nitelife: Miami 2009,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\C\TRHHCRO128F931C1C9,8862
TRHHDKE12903CD886F,Gene Pitney,AR0N9BV1187FB3AD01,Only You,SOORPUW12AB0186F11,A Groovy Kind of Love  (Best of Gene Pitney),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\D\TRHHDKE12903CD886F,8863
TRHHDUC128F427CBE8,Marisa Monte,ARCEXLE1187FB3A93E,Beija Eu,SOJYMTK12A58A7A8A8,Mais,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\D\TRHHDUC128F427CBE8,8864
TRHHDYL128F92FC562,The Drifters,AR6ZS6M1187FB57A03,Under the boardwalk,SOBUYKQ12AB017F19D,Save The Last Dance For Me,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\D\TRHHDYL128F92FC562,8865
TRHHDZU128F9327721,Dave Tarrida,ARCPS561187FB49F2D,Model Z,SOMEHQF12AB0185E24,Deadstone 01,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\D\TRHHDZU128F9327721,8866
TRHHFMH128F92F37A7,The Alan Parsons Project,ARWVP631187FB4D016,I Robot,SOHPEFH12AB017F1DA,The Very Best Of The Alan Parsons Project,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\F\TRHHFMH128F92F37A7,8867
TRHHFTP12903CC6B89,Rush Of Fools,AR1EVVH1187FB56839,The Only Thing That's Beautiful In Me (Key-E-Premiere Performance Plus w/o Background Vocals),SOSYGDT12AB018ECDD,The Only Thing That's Beautiful In Me (Premiere Performance Plus Track),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\F\TRHHFTP12903CC6B89,8868
TRHHGAG128F42307BB,The Bar-Kays,ARXGNJV1187B9B8962,Yesterday,SOMGQBE12A81C2115E,Stax-Volt Chartbusters Vol 5,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\G\TRHHGAG128F42307BB,8869
TRHHGKW128F4286C6E,Sir Thomas Beecham;John McCarthy,ARN3W501187FB46E28,All we like sheep have gone astray,SOYTMYS12A8C1370C9,Händel: Messiah - Highlights,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\G\TRHHGKW128F4286C6E,8870
TRHHHBX128F4215C8D,Lara Fabian,AREMOC71187B996C2F,Si Tu M'Aimes,SOGOQHA12A6D4FA600,Carpe Diem,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\H\TRHHHBX128F4215C8D,8871
TRHHHKZ12903CEBA5F,Tony Christie,AR8MI421187FB36E98,Rhinestone Cowboy,SOBQLNR12AC468AC95,Tony Christie,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\H\TRHHHKZ12903CEBA5F,8872
TRHHJCZ128F427FA46,Lynn August,ARMX0GY1187B98B62E,Lemonade,SOETUYA12A8C1411EC,Creole People,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\J\TRHHJCZ128F427FA46,8873
TRHHJEI12903CEB7E5,Chilled Jazz Masters,ARRQHAA1241B9CE043,Wherever I Lay My Hat (That's My Home),SOQYZFT12AC3DF773D,Chilled Jazz Moods 2 - 40 Essential Timeless Grooves,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\J\TRHHJEI12903CEB7E5,8874
TRHHJGF128F42A505C,Mylo,ARDB4UV1187FB3E9CD,In My Arms,SOEDSMY12A8C13DE27,In My Arms,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\J\TRHHJGF128F42A505C,8875
TRHHJHI128F9308D56,Judy Garland,ARMDKIJ1187FB3BB7F,Over The Rainbow,SOBGXWY12A58A7E794,Greatest Hits Live,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\J\TRHHJHI128F9308D56,8876
TRHHJWF128F4274384,Rio Reiser,ARM2H9N1187B99E4EC,Der König von Deutschland,SOJTXGB12A58A7E613,Junimond - Die Balladen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\J\TRHHJWF128F4274384,8877
TRHHKGA128F4265558,Quiet Riot,ARBMHNV1187B98FEB8,Cum On Feel The Noize,SOWKFHD12A8C131320,Super Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\K\TRHHKGA128F4265558,8878
TRHHKMC128F931E0AB,Kenny Rogers And Dottie West,AR9HFG31187FB37110,All I Ever Need Is You,SOONXIK12AB0182291,Very Best Of Kenny Rogers,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\K\TRHHKMC128F931E0AB,8879
TRHHLEH128F933A091,M.I.,ARLK2A51187B9980BD,Blaze (Feat. Jesse Jags_ Ice Prince & Blaise),SOTUFGX12AB018533B,Talk About It,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\L\TRHHLEH128F933A091,8880
TRHHLRD128F92EE5D0,Queen,ARL4TII1187B9B46E1,Bicycle Race (2008 Digital Remaster),SORPHSV12D021B3B4C,The Singles Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\L\TRHHLRD128F92EE5D0,8881
TRHHNKI128F92DC1F6,Erdmöbel,AR8EZZK1187FB4F6C2,Aus meinem Kopf (Can't Get You Out Of My Head),SOUWKPB12AAA15E0BB,No.1 Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\N\TRHHNKI128F92DC1F6,8882
TRHHNQC128F931BCE7,Parker & Clind,ARVXU3P1187B98A02F,Teleportation,SOEDDCN12AB017FA81,Best of EP,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\N\TRHHNQC128F931BCE7,8883
TRHHOWD128F9335EDE,Françoise Hardy,ARTMTWF1187B9B4AE9,J'ai Fait De Lui Un Rêve,SOFATRE12AB01849B9,Triple Best Of,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\O\TRHHOWD128F9335EDE,8884
TRHHPKU128F92D13E9,The Academy of Ancient Music / Christopher Hogwood,ARYJ3KR1187FB585B5,1. (Allegro),SOGKQTJ12A8C1449B1,Feel Good,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\P\TRHHPKU128F92D13E9,8885
TRHHPSS128F42A316A,Gianni Morandi,ARWR6HQ1187FB56A21,Come Fa Bene L'Amore,SOAWBZS12A8C13E369,Come Fa Bene L'Amore,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\H\H\P\TRHHPSS128F42A316A,8886
